Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,MA5,MA20,Rolling_Volatility_14d,High_Low_Ratio,Volume_Change,RSI,MACD,MACD_Signal,BB_Mid,BB_Upper,BB_Lower,Momentum,Volume_Pressure,SPY_Return,Excess_Return,Risk_Threshold,Risk_Label,MACD_diff,MACD_change,MACD_signal_change,MACD_momentum,MA_ratio,Price_MA5,Price_MA20,MA_diff,MA_slope,MA_acceleration,BB_width,BB_position,BB_upper_dist,BB_lower_dist,RSI_change,RSI_ma5,RSI_volatility,Return_5d,Return_10d,Return_std_5d,Return_std_10d,Return_skew_10d,Return_kurt_10d,Volume_MA5,Volume_MA20,Volume_ratio,Volume_std_10,Volume_spike,Volatility_5d,Volatility_10d,Volatility_ratio,Volatility_change,Market_relative_return,Return_SPY_ratio,Momentum_market
2023-02-18,98.46928780555676,98.55874831926188,98.04065402664595,98.49001596545052,25155364.12830252,SPY,0.0062508782788504,97.94484761185964,97.93428650934636,0.0066887154553032,0.0052603737296342,0.2245305896243661,46.317896312279245,-0.2590936951716855,-0.3983730809850437,97.93428650934636,99.66024310700388,96.20832991168884,-0.5639964995824442,-0.448964317360197,0.0062508782788504,0.0,-0.0133774309106064,0.0,0.1392793858133582,0.08890011089023636,0.034819846453339576,0.054080264436896786,1.0001078386629414,1.0055660748562425,1.0056745137572543,0.010561102513278797,0.3619719337164611,0.2772534933057642,0.035247238922658714,0.6609917239107885,0.01188168293082479,0.02316667361047119,-0.5440763340996071,46.55769375648954,4.290624558599477,0.0186106701886136,0.001866272770712299,0.0038259555215710934,0.007447860233457707,-0.7431195377778961,-1.1683009343594455,42161343.717802,45651062.028855756,0.5966452183468014,27905738.641471032,0.551035682639803,0.0038259555215710934,0.007447860233457707,0.5720015370870134,-6.13556950408e-05,0.0,1.0,-0.0035254734685875593
2023-02-19,97.5425953614614,97.72453262088328,97.30396141208784,97.83122708867914,26564388.30309677,SPY,-0.0066888899378639,98.0365601291986,97.95368040392376,0.0068870099188801,0.0042989464745668,0.0560128713545016,43.795300679795865,-0.2390429352688272,-0.3665070518418005,97.95368040392376,99.6650651112027,96.24229569664482,-1.0051304935424523,-0.3788679343862432,-0.0066888899378639,0.0,-0.0137740198377602,0.0,0.1274641165729733,0.020050759902858317,0.03186602914324321,-0.011815269240384896,1.0008461113960505,0.9979055462548986,0.9987498855097668,0.0828797252748501,0.09171251733896213,-0.27025941637749895,0.03494273416214354,0.46422390748152975,0.01874491486099084,0.01624155639583298,-2.5225956324833803,46.37898559774559,4.268106051066951,0.004758901831421899,0.007917896583916999,0.005402039975985795,0.006461296268705468,-0.545565662610515,-1.740688696473567,39577941.316184506,42767697.521537244,0.6711917654047828,28761687.90658743,0.6211320656137567,0.005402039975985795,0.006461296268705468,0.7843810361266654,0.00019829446357689986,0.0,1.0,0.006723207244496285
2023-02-20,97.44924648418971,97.46458994473896,97.0583439030684,97.17914412803113,67412391.87974577,SPY,-0.0066653867078345,97.89515549028538,97.88645083014232,0.0070538910591003,0.0041803829959168,1.5376978799804355,40.17049409060148,-0.2726275283850157,-0.3477311471504435,97.88645083014232,99.609149195625,96.1637524646596,-1.7101227844778606,0.6005789449361413,-0.0066653867078345,0.0,-0.0141077821182007,0.0,0.07510361876542782,-0.0335845931161885,0.01877590469135698,-0.05236049780754548,1.0000889260982417,0.9926859367180298,0.9927742124051616,0.008704660143052934,-0.14140463891322952,-0.23311715625219165,0.035197892065205544,0.2947096496161761,0.025005417462746905,0.010448658222733241,-3.6248065891943853,46.11261136328827,4.571593106278344,-0.007180067798674202,0.009632868034852696,0.005647202877201964,0.006208616023248723,-0.5113864653240692,-1.7966919755534687,33196265.91492503,42117505.10215249,2.030722131594842,25896779.69007389,1.600578944936141,0.005647202877201964,0.006208616023248723,0.8005798260686842,0.00016688114022019983,0.0,1.0,0.011398629676423655
2023-02-21,97.7850898297607,98.09277447546386,97.57921414466594,98.00764063144146,42397054.03815715,SPY,0.0085254558562362,97.87724382380968,97.80545713103469,0.0071754603147809,0.0052400029986352,-0.3710792206603863,49.72530150659546,-0.2297424882081458,-0.324133415361984,97.80545713103469,99.32367701397672,96.2872372480926,-0.0477621447538325,-0.006180081315762,0.0085254558562362,0.0,-0.0143509206295619,0.0,0.09439092715383818,0.04288504017686989,0.02359773178845953,0.019287308388410362,1.0007339743085992,1.001332248462845,1.0020672006075888,0.07178669277499239,-0.01791166647569753,0.12349297243753199,0.031045709052983216,0.5665857108968317,0.013427895764619257,0.01755376797425884,9.554807415993977,45.37419304713018,4.569750181236075,-0.0008105002256864023,0.012250895856505996,0.007172489756134912,0.0064891248992202015,-0.44089815301546287,-1.7870325853571036,36414412.26762937,42660700.6370817,1.164293239900677,25480980.991316512,0.9938199186842379,0.007172489756134912,0.0064891248992202015,0.9995860114172929,0.00012156925568060015,0.0,1.0,-0.0004071940566979624
2023-02-22,97.08040274200584,97.17160360541408,97.0001506352967,97.26022469660076,97090955.60460272,SPY,-0.0076260986390985,97.7536505020406,97.7921631043265,0.0073984653876867,0.0017628272055941,1.2900401409310494,44.15857489641348,-0.253147873319449,-0.309936306953477,97.7921631043265,99.32526566635138,96.25906054230164,-1.0707770123330391,1.2642726732368543,-0.0076260986390985,0.0,-0.0147969307753734,0.0,0.056788433634028024,-0.02340538511130319,0.014197108408506964,-0.037602493519810154,0.9996061790529696,0.9949523541790438,0.9945605211006707,-0.03851260228590547,-0.12359332176907856,-0.10568165529338103,0.031354303113007735,0.32651571365741283,0.02123212213618091,0.010293664829813098,-5.566726610181981,44.833513497137105,3.851692608531883,-0.006204041149710304,-0.0017909527680449048,0.007927560477777349,0.006754931564284495,0.02564800743168581,-2.0782029709326753,51724030.790780984,42879533.349580154,1.877095696530822,29585575.66938587,2.2642726732368548,0.007927560477777349,0.006754931564284495,1.0715141671097392,0.0002230050729058004,0.0,1.0,0.008165851116530948
2023-02-23,96.8053690118946,97.4345306319214,96.70516956897822,96.74447766953904,15871056.382489637,SPY,-0.0053027538099009,97.4045428428583,97.71119839864716,0.0067063842186375,0.0075390459539669,-0.8365341417884113,48.020151165067446,-0.3097427626928493,-0.3098975981013515,97.71119839864716,99.2876179980984,96.13477879919591,-0.3337365599657289,-0.6238882040730006,-0.0053027538099009,0.0,-0.013412768437275,0.0,0.00015483540850219635,-0.05659488937340029,3.870885212553521e-05,-0.05663359822552583,0.9968616129899692,0.9932234662362294,0.9901063466117359,-0.3066555557888506,-0.3491076591822946,-0.22551433741321603,0.03226691771847244,0.19338089635378877,0.026287188579861374,0.006302156826209145,3.8615762686539696,45.173964467694745,3.913270562483514,-0.017757673238461603,0.0008529969501519944,0.006801867625427394,0.006462533006582199,0.047728121423474115,-2.041657512956332,49867169.24161841,42197709.7085519,0.31826663963199026,31132787.025106583,0.3761117959269995,0.006801867625427394,0.006462533006582199,1.0142376881009203,-0.0006920811690492006,0.0,1.0,0.001769722814861489
2023-02-24,97.4395897693442,97.52185015206366,96.96211668438976,97.28207196080528,97634775.34378006,SPY,0.0055568473179685,97.29471181728354,97.62260137343578,0.0064314708529835,0.0057537165522071,5.151750267329366,56.23994543678713,-0.3076686412440068,-0.3094518067298825,97.62260137343578,99.07560047181865,96.16960227505292,1.0174079359575927,1.156293518235744,0.0055568473179685,0.0,-0.012862941705967,0.0,0.001783165485875704,0.002074121448842503,0.0004457913714689954,0.0016283300773735077,0.9966412536488557,0.9998700869117944,0.9965117769057611,-0.32788955615224324,-0.10983102557476343,0.23927663360753115,0.029767678343761872,0.3828184363605249,0.01843637244626093,0.011435505672623525,8.219794271719685,47.662893419092995,5.063127796977216,-0.005511935982629203,-0.0007530341512073059,0.0075529732622852,0.006284608844471011,0.041033599905278384,-1.9969784212583974,64081246.64975506,45278981.97443165,1.523609175043308,34971531.44879223,2.156293518235744,0.0075529732622852,0.006284608844471011,1.1743772824192222,-0.00027491336565400003,0.0,1.0,0.005653580560205817
2023-02-25,96.75100458810648,97.22558227355152,96.53498930332486,97.11884110861725,22672381.28857787,SPY,-0.0016779129894952,97.28265121340075,97.53672554975556,0.006283224120198,0.0071108032421257,-0.7677837511404461,51.842668048716085,-0.3155586865370594,-0.3106731826913179,97.53672554975556,98.88707111431695,96.18637998519418,0.2855005087694451,-0.4936052157920911,-0.0016779129894952,0.0,-0.012566448240396,0.0,-0.00488550384574149,-0.007890045293052594,-0.0012213759614354003,-0.006668669331617194,0.9973950905679605,0.9983161426755921,0.9957156195393791,-0.2540743363548046,-0.01206060388278729,0.09777042169197614,0.027688966529280233,0.34526759219812936,0.018206868878533327,0.00960123816119477,-4.397277388071046,49.997328210715914,4.862779109833767,-0.0005244622642899027,-0.0077045300629641055,0.006939000431627528,0.0060054809947853605,0.3824790523577308,-1.546454840308734,55133244.531521484,44772146.150836624,0.4112288598508895,31647899.58480193,0.5063947842079088,0.006939000431627528,0.0060054809947853605,1.1043693968072021,-0.00014824673278550013,0.0,1.0,-0.00047904501217174017
2023-02-26,96.7753974790902,96.9034511540391,96.64881912045102,96.98948740782708,29434351.108334877,SPY,-0.0013319114943461,97.07902056867788,97.44173657452146,0.0060325603074478,0.0026253570401644,0.2982470051861565,46.79455613757133,-0.3284630493050571,-0.3142311560140658,97.44173657452146,98.65142994762518,96.23204320141774,-0.4651116955654828,-0.3581074943614032,-0.0013319114943461,0.0,-0.0120651206148957,0.0,-0.014231893290991282,-0.012904362767997724,-0.0035579733227479315,-0.009346389445249792,0.996277611436387,0.9990777290466435,0.9953587735338799,-0.36271600584358055,-0.20363064472287817,-0.19157004084009088,0.024829060228797738,0.313072809709607,0.017135285320251843,0.007809549536275001,-5.048111911144758,49.41117913691109,4.487840956135569,-0.010381829614872202,-0.011192329840558606,0.0050046986306752925,0.005917277014252444,0.6042411361596249,-1.20631328550196,52540703.94555703,45855576.82910108,0.5602199608675764,31466717.257617567,0.6418925056385969,0.0050046986306752925,0.005917277014252444,0.8296143553669063,-0.00025066381275019953,0.0,1.0,0.0006194876134784706
2023-02-27,96.88985594941704,97.21331966995142,96.7389515779449,96.85383703439156,35899996.671583846,SPY,-0.0013986090354836,96.99774303623605,97.38165828743128,0.0056370319400417,0.004897772835144,0.219663261454339,51.3125344266582,-0.3456512487927057,-0.3205151745697938,97.38165828743128,98.58234251525938,96.1809740596032,0.1736807375232985,-0.2404440156408297,-0.0013986090354836,0.0,-0.0112740638800835,0.0,-0.02513607422291192,-0.017188199487648603,-0.006284018555727966,-0.010904180931920637,0.9960576225754744,0.9985163984507276,0.9945798699434568,-0.3839152511952335,-0.08127753244183111,0.12235311228104706,0.024659350619891007,0.28019980574138775,0.017846535912191624,0.006947199980827127,4.5179782890868765,50.84197104296004,4.647212452610439,-0.004154340011257302,-0.010358381160967607,0.003939908925375997,0.00590570832473875,0.5557569479633896,-1.2336466317174926,40302512.15895326,47264451.0883188,0.8907632489506889,30529602.081030317,0.7595559843591703,0.003939908925375997,0.00590570832473875,0.6989332271455697,-0.00039552836740610036,0.0,1.0,-0.0002429114487895408
2023-02-28,96.14166308564717,96.58256157130036,96.02373962480272,95.54612893997368,46864554.47402022,SPY,-0.0135018718355323,96.75807329032295,97.24241464898329,0.0063214500178747,0.0058487136286671,0.3054194657102913,37.37086441190869,-0.4594973357090453,-0.3483116067976441,97.24241464898329,98.6133875388454,95.87144175912115,-1.8265355620106616,-0.0490284376606987,-0.0135018718355323,0.0,-0.0126429000357495,1.0,-0.11118572891140116,-0.11384608691633957,-0.027796432227850332,-0.08604965468848924,0.9950192376401937,0.9874744885968034,0.9825561128327315,-0.48434135866033046,-0.23966974591309054,-0.15839221347125942,0.028197014539610835,-0.11864305324818869,0.032102384815597344,-0.003404772362382636,-13.941670014749512,48.71211369232829,5.711683100808226,-0.012353458036888702,-0.030111131275350304,0.006877554026464356,0.006473751827508997,0.4158097966751588,0.1434962516098192,46501211.77725937,49280710.72781377,1.0078136178149777,29640537.029087882,0.9509715623393011,0.006877554026464356,0.006473751827508997,1.0879709571407195,0.0006844180778330005,0.0,1.0,0.024661649061309913
2023-03-01,96.45067659665554,96.96008620610812,96.09462904531344,96.71279253841143,85718007.54827037,SPY,0.0122104747872171,96.64421740584422,97.2241435644286,0.007102721129498,0.0089487350957315,0.829058411209028,42.55906860377134,-0.4503893693355394,-0.3687271593052232,97.2241435644286,98.6139411876464,95.8343459412108,-1.1733747841856967,0.6896118871997058,0.0122104747872171,0.0,-0.0142054422589961,0.0,-0.0816622100303162,0.00910796637350586,-0.020415552507579093,0.029523518881084954,0.9940351631053446,1.0007095627075053,0.994740493387033,-0.5799261585843851,-0.11385588447873829,0.12581386143435225,0.028589557537152484,0.316033997513525,0.019657675053482603,0.009083044488160583,5.188204191862646,45.975938325725124,5.800076893382043,-0.005699830567640101,-0.011211766550269306,0.009102803295629156,0.007885551218641432,0.32524459260234645,-0.45726638694108246,44117858.21815744,50732365.342395835,1.9429322050133362,30729120.147648204,1.689611887199706,0.009102803295629156,0.007885551218641432,1.2815937905579176,0.0007812711116233001,0.0,1.0,-0.014327463218255756
2023-03-02,96.54415054115658,97.22679380351929,96.45252636472593,96.5036272151822,88939996.35644644,SPY,-0.002162747220293,96.5211746271572,97.23609172394534,0.007056340541073,0.0080231952014293,0.0375882372949658,39.89200582808107,-0.4548064087097998,-0.3859430091861385,97.23609172394534,98.59492175177104,95.87726169611962,-1.5935717486378138,0.7538372215518799,-0.002162747220293,0.0,-0.014112681082146,0.0,-0.06886339952366133,-0.004417039374260412,-0.01721584988091529,0.012798810506654879,0.9926476158789084,0.9998182014253062,0.9924671539571684,-0.7149170967881417,-0.12304277868702229,-0.009186894208284002,0.027949087704665237,0.2304797164605081,0.02167063142534217,0.006490590427921727,-2.667062775690269,43.58580588159813,5.836105257720384,-0.006184664798437902,-0.006709127062727806,0.009112543454771423,0.007659101267944459,0.18654866688695274,-0.1469390271715904,57371381.231731154,50711659.704512395,1.5502502196557753,32470140.965018716,1.7538372215518798,0.009112543454771423,0.007659101267944459,1.2913979139370948,-4.638058842500008e-05,0.0,1.0,0.0034464928697038873
2023-03-03,95.51028973018924,95.51260239248116,95.4158138948338,94.9342420062754,75344183.03844562,SPY,-0.0162624478912841,96.11012554684687,97.14113679426671,0.0081361473490444,0.0010195320002762,-0.1528650087134323,34.057646196954565,-0.5782771951555787,-0.4244098463800266,97.14113679426671,98.84107272760092,95.44120086093253,-2.943949299170725,0.4612920768885122,-0.0162624478912841,0.0,-0.0162722946980889,0.0,-0.15386734877555214,-0.12347078644577891,-0.038466837193888104,-0.08500394925189081,0.9893864609634598,0.987765248105952,0.9772815630862417,-1.0310112474198405,-0.4110490803103204,-0.2880063016232981,0.034999300799504876,-0.14911116493160909,0.0411530195929438,-0.005340105360757154,-5.834359631126503,41.03842389347477,6.956527879400929,-0.021115201195375903,-0.03149703081024811,0.011328356980139662,0.00833356831376682,0.20056749815122232,0.3176105433216989,66553347.617753305,51559975.05910923,1.1320870509952732,32579425.11279649,1.4612920768885123,0.011328356980139662,0.00833356831376682,1.3923490436133987,0.0010798068079714007,0.0,1.0,0.047875822072346266
2023-03-04,96.05191510353616,96.23695347088324,95.62325315106597,96.01340097525284,40048447.34032174,SPY,0.011367436513646,95.9420383350191,97.06907688785974,0.0086416599119858,0.0063918194083706,-0.468459996176661,37.23452465816072,-0.5823367574364937,-0.4559952285913201,97.06907688785974,98.83400671791624,95.30414705780323,-2.4766149901976604,-0.2339365071649751,0.011367436513646,0.0,-0.0172833198239717,0.0,-0.12634152884517363,-0.0040595622809149745,-0.03158538221129348,0.027525819930378503,0.9883893141979432,1.0007438099239099,0.9891244879785301,-1.1270385528406308,-0.16808721182776765,0.24296186848255275,0.03636440948326849,0.20092977787873162,0.02937720895222122,0.0073870304587211645,3.176878461206158,38.22282193977527,7.4046003651723,-0.008349155646246302,-0.012503495657503605,0.01337738630524236,0.0093075180760318,-0.09064030189177079,-0.444759549536376,67383037.75150087,52278235.04826166,0.5943401882238488,30180997.674948458,0.766063492835025,0.01337738630524236,0.0093075180760318,1.5480111970951562,0.0005055125629413997,0.0,1.0,-0.028152763669815915
